customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days,previous_purchases_band,discount_flag,is_subscriber,shipping_speed,payment_group,frequency_band_days,value_score,value_segment
3392,47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,No,6,Debit Card,Every 3 Months,Middle-aged,90,New/Low,False,False,Standard,Card,Occasional,0.34071428571428575,Low
3393,53,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,6,Venmo,Bi-Weekly,Middle-aged,14,New/Low,False,False,Standard,Digital Wallet,Frequent,0.4957142857142858,High
3394,60,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,50,Debit Card,Monthly,Senior,30,Heavy,False,False,Express,Card,Frequent,0.76,VIP
3395,31,Female,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,No,9,PayPal,Annually,Young Adult,365,New/Low,False,False,Other,Digital Wallet,Rare,0.6171428571428572,VIP
3396,44,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,15,Debit Card,Every 3 Months,Adult,90,Emerging,False,False,Standard,Card,Occasional,0.27499999999999997,Low
3397,29,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,5.0,No,Next Day Air,No,5,PayPal,Quarterly,Young Adult,90,New/Low,False,False,Express,Digital Wallet,Occasional,0.36357142857142855,Mid
3398,19,Female,Blouse,Clothing,38,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,13,Bank Transfer,Bi-Weekly,Young Adult,14,Emerging,False,False,Standard,Other,Frequent,0.19571428571428573,Low
3399,54,Female,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,No,Standard,No,44,Cash,Fortnightly,Middle-aged,14,Heavy,False,False,Standard,Cash,Frequent,0.6371428571428571,VIP
3400,40,Female,Pants,Clothing,55,Montana,XL,Yellow,Winter,3.3,No,Standard,No,36,Debit Card,Annually,Adult,365,Established,False,False,Standard,Card,Rare,0.505,High
3401,39,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,No,18,Venmo,Fortnightly,Adult,14,Emerging,False,False,Standard,Digital Wallet,Frequent,0.5064285714285715,High
3402,44,Female,Backpack,Accessories,71,Nevada,L,Peach,Winter,3.4,No,Standard,No,39,Credit Card,Weekly,Adult,7,Established,False,False,Standard,Card,Very Frequent,0.6164285714285714,VIP
3403,22,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,11,PayPal,Every 3 Months,Young Adult,90,Emerging,False,False,Standard,Digital Wallet,Occasional,0.4664285714285714,Mid
3404,30,Female,Boots,Footwear,65,Illinois,M,Olive,Summer,3.9,No,Standard,No,1,Cash,Bi-Weekly,Young Adult,14,New/Low,False,False,Standard,Cash,Frequent,0.365,Mid
3405,69,Female,Gloves,Accessories,34,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,No,34,Credit Card,Annually,Senior,365,Established,False,False,Standard,Card,Rare,0.4457142857142856,Mid
3406,28,Female,Blouse,Clothing,87,Washington,M,White,Summer,4.2,No,Store Pickup,No,47,Bank Transfer,Bi-Weekly,Young Adult,14,Heavy,False,False,Other,Other,Frequent,0.8335714285714286,VIP
3407,57,Female,Sweater,Clothing,79,Nebraska,M,Red,Spring,4.0,No,Store Pickup,No,24,Venmo,Quarterly,Middle-aged,90,Emerging,False,False,Other,Digital Wallet,Occasional,0.6092857142857143,VIP
3408,46,Female,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,20,Cash,Quarterly,Middle-aged,90,Emerging,False,False,Other,Cash,Occasional,0.2757142857142857,Low
3409,48,Female,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,No,Standard,No,11,Bank Transfer,Annually,Middle-aged,365,Emerging,False,False,Standard,Other,Rare,0.5214285714285715,High
3410,24,Female,Shirt,Clothing,93,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,3,Credit Card,Every 3 Months,Young Adult,90,New/Low,False,False,Express,Card,Occasional,0.4492857142857143,Mid
3411,50,Female,Sandals,Footwear,76,Ohio,L,Teal,Summer,4.3,No,Free Shipping,No,38,Bank Transfer,Bi-Weekly,Middle-aged,14,Established,False,False,Standard,Other,Frequent,0.7242857142857142,VIP
3412,29,Female,Shoes,Footwear,56,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,45,Cash,Weekly,Young Adult,7,Heavy,False,False,Standard,Cash,Very Frequent,0.7342857142857144,VIP
3413,61,Female,Sandals,Footwear,83,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,No,31,Venmo,Quarterly,Senior,90,Established,False,False,Other,Digital Wallet,Occasional,0.6592857142857143,VIP
3414,34,Female,Gloves,Accessories,90,Delaware,XL,Black,Winter,2.5,No,Express,No,16,PayPal,Bi-Weekly,Adult,14,Emerging,False,False,Express,Digital Wallet,Frequent,0.4571428571428572,Mid
3415,27,Female,Boots,Footwear,94,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,3,Bank Transfer,Quarterly,Young Adult,90,New/Low,False,False,Express,Other,Occasional,0.6242857142857143,VIP
3416,38,Female,Blouse,Clothing,68,New York,M,Gold,Fall,3.0,No,2-Day Shipping,No,15,Bank Transfer,Annually,Adult,365,Emerging,False,False,Standard,Other,Rare,0.38999999999999996,Mid
3417,25,Female,Sandals,Footwear,53,Alabama,M,Purple,Spring,3.2,No,Store Pickup,No,11,Bank Transfer,Every 3 Months,Young Adult,90,Emerging,False,False,Other,Other,Occasional,0.30642857142857144,Low
3418,54,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,No,22,Debit Card,Fortnightly,Middle-aged,14,Emerging,False,False,Standard,Card,Frequent,0.265,Low
3419,53,Female,Jacket,Outerwear,30,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,No,35,Debit Card,Annually,Middle-aged,365,Established,False,False,Standard,Card,Rare,0.3228571428571428,Low
3420,23,Female,Jewelry,Accessories,26,West Virginia,L,Indigo,Winter,3.1,No,Store Pickup,No,5,Venmo,Bi-Weekly,Young Adult,14,New/Low,False,False,Other,Digital Wallet,Frequent,0.11857142857142858,Low
3421,19,Female,Hat,Accessories,60,Kentucky,M,Purple,Winter,3.4,No,Express,No,35,PayPal,Bi-Weekly,Young Adult,14,Established,False,False,Express,Digital Wallet,Frequent,0.5328571428571428,High
3422,57,Female,Shoes,Footwear,30,New Jersey,M,Maroon,Summer,2.9,No,Free Shipping,No,27,PayPal,Weekly,Middle-aged,7,Established,False,False,Standard,Digital Wallet,Very Frequent,0.2757142857142857,Low
3423,19,Female,Coat,Outerwear,91,New York,L,Beige,Winter,3.2,No,Next Day Air,No,9,Venmo,Monthly,Young Adult,30,New/Low,False,False,Express,Digital Wallet,Frequent,0.48214285714285715,High
3424,33,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,21,PayPal,Bi-Weekly,Adult,14,Emerging,False,False,Express,Digital Wallet,Frequent,0.5278571428571428,High
3425,33,Female,Scarf,Accessories,64,Florida,L,Green,Summer,3.6,No,2-Day Shipping,No,23,Credit Card,Monthly,Adult,30,Emerging,False,False,Standard,Card,Frequent,0.4871428571428572,High
3426,38,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,3,Debit Card,Bi-Weekly,Adult,14,New/Low,False,False,Express,Card,Frequent,0.3642857142857143,Mid
3427,47,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,31,Credit Card,Annually,Middle-aged,365,Established,False,False,Standard,Card,Rare,0.5192857142857142,High
3428,39,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,44,Cash,Annually,Adult,365,Heavy,False,False,Other,Cash,Rare,0.39714285714285713,Mid
3429,32,Female,Jewelry,Accessories,69,Washington,M,Gray,Fall,2.5,No,Next Day Air,No,20,Venmo,Monthly,Adult,30,Emerging,False,False,Express,Digital Wallet,Frequent,0.3807142857142857,Mid
3430,27,Female,Skirt,Clothing,96,Alaska,S,Purple,Winter,4.6,No,Express,No,34,Debit Card,Weekly,Young Adult,7,Established,False,False,Express,Card,Very Frequent,0.8257142857142856,VIP
3431,67,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,17,Bank Transfer,Every 3 Months,Senior,90,Emerging,False,False,Express,Other,Occasional,0.5492857142857143,High
3432,46,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,4.2,No,Express,No,20,Venmo,Annually,Middle-aged,365,Emerging,False,False,Express,Digital Wallet,Rare,0.45071428571428573,Mid
3433,36,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,46,PayPal,Every 3 Months,Adult,90,Heavy,False,False,Standard,Digital Wallet,Occasional,0.6714285714285714,VIP
3434,62,Female,Socks,Clothing,93,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,No,28,PayPal,Annually,Senior,365,Established,False,False,Standard,Digital Wallet,Rare,0.7578571428571428,VIP
3435,31,Female,Pants,Clothing,72,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,6,Venmo,Fortnightly,Young Adult,14,New/Low,False,False,Standard,Digital Wallet,Frequent,0.37571428571428567,Mid
3436,68,Female,Socks,Clothing,91,Montana,M,Beige,Summer,2.7,No,2-Day Shipping,No,50,Debit Card,Bi-Weekly,Senior,14,Heavy,False,False,Standard,Card,Frequent,0.725,VIP
3437,57,Female,Belt,Accessories,83,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,No,41,Bank Transfer,Monthly,Middle-aged,30,Heavy,False,False,Standard,Other,Frequent,0.6307142857142858,VIP
3438,22,Female,Jacket,Outerwear,62,Oklahoma,S,Green,Winter,3.5,No,2-Day Shipping,No,50,PayPal,Annually,Young Adult,365,Heavy,False,False,Standard,Digital Wallet,Rare,0.66,VIP
3439,26,Female,Shirt,Clothing,71,Kentucky,M,Violet,Fall,3.0,No,Store Pickup,No,33,Credit Card,Monthly,Young Adult,30,Established,False,False,Other,Card,Frequent,0.5335714285714286,High
3440,43,Female,Gloves,Accessories,93,Idaho,M,Gray,Summer,4.5,No,Express,No,25,Venmo,Quarterly,Adult,90,Emerging,False,False,Express,Digital Wallet,Occasional,0.7364285714285714,VIP
3441,45,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,No,2,PayPal,Weekly,Middle-aged,7,New/Low,False,False,Standard,Digital Wallet,Very Frequent,0.40214285714285714,Mid
3442,64,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,15,Credit Card,Annually,Senior,365,Emerging,False,False,Standard,Card,Rare,0.6399999999999999,VIP
3443,28,Female,Skirt,Clothing,78,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,12,PayPal,Weekly,Young Adult,7,Emerging,False,False,Express,Digital Wallet,Very Frequent,0.5485714285714285,High
3444,47,Female,Dress,Clothing,24,Tennessee,L,Silver,Summer,5.0,No,Free Shipping,No,28,Cash,Bi-Weekly,Middle-aged,14,Established,False,False,Standard,Cash,Frequent,0.46285714285714286,Mid
3445,53,Female,Pants,Clothing,63,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,No,12,Bank Transfer,Bi-Weekly,Middle-aged,14,Emerging,False,False,Standard,Other,Frequent,0.4235714285714286,Mid
3446,42,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,No,Standard,No,3,Debit Card,Annually,Adult,365,New/Low,False,False,Standard,Card,Rare,0.44428571428571434,Mid
3447,51,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,5.0,No,2-Day Shipping,No,20,Cash,Weekly,Middle-aged,7,Emerging,False,False,Standard,Cash,Very Frequent,0.5607142857142857,High
3448,62,Female,Sandals,Footwear,58,Arkansas,M,Blue,Fall,4.3,No,Express,No,3,Bank Transfer,Bi-Weekly,Senior,14,New/Low,False,False,Express,Other,Frequent,0.3842857142857143,Mid
3449,18,Female,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,4.1,No,Express,No,32,Bank Transfer,Fortnightly,Young Adult,14,Established,False,False,Express,Other,Frequent,0.42142857142857143,Mid
3450,48,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,No,Standard,No,35,Cash,Monthly,Middle-aged,30,Established,False,False,Standard,Cash,Frequent,0.5278571428571428,High
3451,20,Female,Shorts,Clothing,78,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,31,PayPal,Monthly,Young Adult,30,Established,False,False,Other,Digital Wallet,Frequent,0.6142857142857142,VIP
3452,32,Female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3.0,No,Free Shipping,No,13,Credit Card,Annually,Adult,365,Emerging,False,False,Standard,Card,Rare,0.4007142857142857,Mid
3453,26,Female,Jacket,Outerwear,20,Oklahoma,M,Indigo,Spring,3.7,No,Next Day Air,No,3,Venmo,Fortnightly,Young Adult,14,New/Low,False,False,Express,Digital Wallet,Frequent,0.1342857142857143,Low
3454,31,Female,Shirt,Clothing,60,Alabama,L,Pink,Winter,4.3,No,Standard,No,48,Venmo,Bi-Weekly,Young Adult,14,Heavy,False,False,Standard,Digital Wallet,Frequent,0.7157142857142857,VIP
3455,55,Female,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,No,15,PayPal,Bi-Weekly,Middle-aged,14,Emerging,False,False,Other,Digital Wallet,Frequent,0.565,High
3456,49,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,No,Standard,No,13,Venmo,Annually,Middle-aged,365,Emerging,False,False,Standard,Digital Wallet,Rare,0.6507142857142858,VIP
3457,42,Female,Hoodie,Clothing,53,Texas,M,Red,Fall,4.6,No,Express,No,21,Venmo,Monthly,Adult,30,Emerging,False,False,Express,Digital Wallet,Frequent,0.5178571428571428,High
3458,64,Female,Jewelry,Accessories,87,Maryland,M,Gray,Summer,3.0,No,Express,No,29,Cash,Fortnightly,Senior,14,Established,False,False,Express,Cash,Frequent,0.5850000000000001,High
3459,68,Female,Jewelry,Accessories,37,West Virginia,L,Violet,Spring,3.4,No,Standard,No,24,Venmo,Quarterly,Senior,90,Emerging,False,False,Standard,Digital Wallet,Occasional,0.3392857142857143,Low
3460,68,Female,Hoodie,Clothing,37,Ohio,L,Green,Fall,3.8,No,Express,No,21,PayPal,Annually,Senior,365,Emerging,False,False,Express,Digital Wallet,Rare,0.3578571428571429,Mid
3461,41,Female,Scarf,Accessories,78,Indiana,M,Gold,Spring,3.1,No,Express,No,5,Bank Transfer,Bi-Weekly,Adult,14,New/Low,False,False,Express,Other,Frequent,0.37857142857142856,Mid
3462,51,Female,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,47,Cash,Quarterly,Middle-aged,90,Heavy,False,False,Standard,Cash,Occasional,0.5335714285714286,High
3463,44,Female,Jeans,Clothing,73,Michigan,L,Olive,Spring,4.5,No,Standard,No,34,Credit Card,Every 3 Months,Adult,90,Established,False,False,Standard,Card,Occasional,0.7007142857142856,VIP
3464,27,Female,Jewelry,Accessories,27,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,No,45,PayPal,Fortnightly,Young Adult,14,Heavy,False,False,Standard,Digital Wallet,Frequent,0.3792857142857142,Mid
3465,36,Female,Coat,Outerwear,59,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,12,PayPal,Annually,Adult,365,Emerging,False,False,Express,Digital Wallet,Rare,0.2935714285714286,Low
3466,19,Female,Backpack,Accessories,53,Iowa,M,Gold,Spring,3.4,No,Standard,No,31,Debit Card,Weekly,Young Adult,7,Established,False,False,Standard,Card,Very Frequent,0.4692857142857143,Mid
3467,49,Female,Socks,Clothing,42,Maryland,S,Purple,Summer,4.6,No,Standard,No,43,Bank Transfer,Annually,Middle-aged,365,Heavy,False,False,Standard,Other,Rare,0.62,VIP
3468,18,Female,Scarf,Accessories,45,Texas,M,Charcoal,Fall,5.0,No,Next Day Air,No,5,Credit Card,Annually,Young Adult,365,New/Low,False,False,Express,Card,Rare,0.4035714285714286,Mid
3469,36,Female,Sunglasses,Accessories,89,Ohio,S,Indigo,Winter,3.5,No,Standard,No,36,Debit Card,Quarterly,Adult,90,Established,False,False,Standard,Card,Occasional,0.695,VIP
3470,36,Female,Socks,Clothing,85,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,12,Cash,Annually,Adult,365,Emerging,False,False,Other,Cash,Rare,0.48357142857142854,High
3471,19,Female,Coat,Outerwear,69,West Virginia,S,Olive,Summer,4.5,No,Free Shipping,No,31,Cash,Bi-Weekly,Young Adult,14,Established,False,False,Standard,Cash,Frequent,0.6592857142857143,VIP
3472,43,Female,Sandals,Footwear,66,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,31,Cash,Bi-Weekly,Adult,14,Established,False,False,Other,Cash,Frequent,0.5042857142857143,High
3473,31,Female,Blouse,Clothing,42,Georgia,S,White,Summer,4.0,No,Free Shipping,No,15,Debit Card,Weekly,Young Adult,7,Emerging,False,False,Standard,Card,Very Frequent,0.36,Mid
3474,63,Female,Dress,Clothing,40,Kansas,M,Cyan,Spring,2.5,No,Express,No,11,Cash,Weekly,Senior,7,Emerging,False,False,Express,Cash,Very Frequent,0.17142857142857143,Low
3475,41,Female,Pants,Clothing,82,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,18,Venmo,Monthly,Adult,30,Emerging,False,False,Other,Digital Wallet,Frequent,0.6214285714285716,VIP
3476,48,Female,Sneakers,Footwear,88,South Carolina,M,Orange,Spring,4.4,No,Express,No,9,Cash,Quarterly,Middle-aged,90,New/Low,False,False,Express,Cash,Occasional,0.5871428571428572,High
3477,68,Female,Boots,Footwear,99,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,11,Cash,Weekly,Senior,7,Emerging,False,False,Standard,Cash,Very Frequent,0.5364285714285715,High
3478,53,Female,Handbag,Accessories,85,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,No,38,Debit Card,Bi-Weekly,Middle-aged,14,Established,False,False,Other,Card,Frequent,0.7192857142857142,VIP
3479,36,Female,Handbag,Accessories,57,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,No,42,PayPal,Quarterly,Adult,90,Heavy,False,False,Other,Digital Wallet,Occasional,0.6878571428571428,VIP
3480,46,Female,Sweater,Clothing,56,New York,S,Orange,Summer,4.9,No,Standard,No,41,Cash,Monthly,Middle-aged,30,Heavy,False,False,Standard,Cash,Frequent,0.7057142857142857,VIP
3481,21,Female,Sandals,Footwear,79,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,45,PayPal,Monthly,Young Adult,30,Heavy,False,False,Standard,Digital Wallet,Frequent,0.7092857142857143,VIP
3482,52,Female,Socks,Clothing,67,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,41,Debit Card,Bi-Weekly,Middle-aged,14,Heavy,False,False,Other,Card,Frequent,0.6107142857142857,VIP
3483,66,Female,Gloves,Accessories,61,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,35,Debit Card,Weekly,Senior,7,Established,False,False,Express,Card,Very Frequent,0.5878571428571429,High
3484,19,Female,Hoodie,Clothing,37,Texas,L,White,Winter,3.9,No,Express,No,21,Credit Card,Every 3 Months,Young Adult,90,Emerging,False,False,Express,Card,Occasional,0.3678571428571429,Mid
3485,44,Female,Dress,Clothing,75,Illinois,L,Gray,Fall,4.2,No,Free Shipping,No,13,Credit Card,Bi-Weekly,Adult,14,Emerging,False,False,Standard,Card,Frequent,0.5307142857142857,High
3486,50,Female,Shirt,Clothing,21,Massachusetts,XL,Brown,Winter,3.4,No,Standard,No,23,Debit Card,Fortnightly,Middle-aged,14,Emerging,False,False,Standard,Card,Frequent,0.2521428571428571,Low
3487,51,Female,Shorts,Clothing,89,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,6,PayPal,Weekly,Middle-aged,7,New/Low,False,False,Standard,Digital Wallet,Very Frequent,0.6207142857142858,VIP
3488,25,Female,Sandals,Footwear,24,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,39,Bank Transfer,Annually,Young Adult,365,Established,False,False,Other,Other,Rare,0.3314285714285714,Low
3489,62,Female,Sweater,Clothing,27,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,7,Cash,Quarterly,Senior,90,New/Low,False,False,Other,Cash,Occasional,0.3178571428571429,Low
3490,48,Female,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,32,PayPal,Every 3 Months,Middle-aged,90,Established,False,False,Standard,Digital Wallet,Occasional,0.4614285714285714,Mid
3491,62,Female,Boots,Footwear,82,Oregon,M,Violet,Spring,3.6,No,Store Pickup,No,43,Credit Card,Quarterly,Senior,90,Heavy,False,False,Other,Card,Occasional,0.7200000000000001,VIP
3492,22,Female,Pants,Clothing,28,Maine,M,Orange,Winter,4.3,No,Express,No,15,Cash,Monthly,Young Adult,30,Emerging,False,False,Express,Cash,Frequent,0.32,Low
3493,48,Female,Gloves,Accessories,65,South Dakota,M,Turquoise,Fall,4.6,No,Standard,No,48,Bank Transfer,Annually,Middle-aged,365,Heavy,False,False,Standard,Other,Rare,0.7707142857142857,VIP
3494,48,Female,Pants,Clothing,82,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,35,Credit Card,Weekly,Middle-aged,7,Established,False,False,Other,Card,Very Frequent,0.7728571428571429,VIP
3495,62,Female,Scarf,Accessories,38,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,41,PayPal,Quarterly,Senior,90,Heavy,False,False,Standard,Digital Wallet,Occasional,0.47571428571428576,High
3496,24,Female,Shorts,Clothing,33,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,14,Cash,Weekly,Young Adult,7,Emerging,False,False,Standard,Cash,Very Frequent,0.18785714285714283,Low
3497,39,Female,Shoes,Footwear,38,Idaho,M,Pink,Summer,4.0,No,Free Shipping,No,22,PayPal,Monthly,Adult,30,Emerging,False,False,Standard,Digital Wallet,Frequent,0.39,Mid
3498,35,Female,Handbag,Accessories,48,Colorado,M,Red,Spring,4.3,No,Store Pickup,No,16,Venmo,Every 3 Months,Adult,90,Emerging,False,False,Other,Digital Wallet,Occasional,0.4271428571428571,Mid
3499,47,Female,Sandals,Footwear,35,Kentucky,M,Lavender,Summer,3.8,No,Standard,No,2,Bank Transfer,Bi-Weekly,Middle-aged,14,New/Low,False,False,Standard,Other,Frequent,0.21214285714285713,Low
3500,22,Female,Socks,Clothing,29,New Jersey,L,Indigo,Fall,3.0,No,Next Day Air,No,13,PayPal,Every 3 Months,Young Adult,90,Emerging,False,False,Express,Digital Wallet,Occasional,0.18071428571428572,Low
3501,38,Female,Shirt,Clothing,48,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,38,Debit Card,Fortnightly,Adult,14,Established,False,False,Express,Card,Frequent,0.6142857142857142,VIP
3502,53,Female,Shoes,Footwear,87,Nebraska,M,Silver,Fall,4.8,No,Standard,No,43,Bank Transfer,Weekly,Middle-aged,7,Heavy,False,False,Standard,Other,Very Frequent,0.865,VIP
3503,31,Female,Backpack,Accessories,62,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,26,Bank Transfer,Quarterly,Young Adult,90,Established,False,False,Express,Other,Occasional,0.6085714285714285,VIP
3504,31,Female,Shirt,Clothing,96,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,39,Cash,Weekly,Young Adult,7,Established,False,False,Standard,Cash,Very Frequent,0.7914285714285715,VIP
3505,65,Female,Handbag,Accessories,41,Hawaii,S,Violet,Fall,4.0,No,Next Day Air,No,50,Venmo,Monthly,Senior,30,Heavy,False,False,Express,Digital Wallet,Frequent,0.605,VIP
3506,48,Female,Jewelry,Accessories,42,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,No,40,Bank Transfer,Every 3 Months,Middle-aged,90,Established,False,False,Standard,Other,Occasional,0.5085714285714286,High
3507,18,Female,Shirt,Clothing,57,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,No,12,Cash,Fortnightly,Young Adult,14,Emerging,False,False,Standard,Cash,Frequent,0.38357142857142856,Mid
3508,46,Female,Handbag,Accessories,65,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,33,Credit Card,Every 3 Months,Middle-aged,90,Established,False,False,Other,Card,Occasional,0.6235714285714286,VIP
3509,52,Female,Pants,Clothing,54,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,49,Bank Transfer,Weekly,Middle-aged,7,Heavy,False,False,Standard,Other,Very Frequent,0.7328571428571429,VIP
3510,50,Female,T-shirt,Clothing,22,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,43,Venmo,Bi-Weekly,Middle-aged,14,Heavy,False,False,Express,Digital Wallet,Frequent,0.49,High
3511,49,Female,Sneakers,Footwear,96,Pennsylvania,S,Orange,Fall,4.9,No,2-Day Shipping,No,14,Venmo,Monthly,Middle-aged,30,Emerging,False,False,Standard,Digital Wallet,Frequent,0.7128571428571429,VIP
3512,69,Female,Jewelry,Accessories,81,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,No,21,Credit Card,Every 3 Months,Senior,90,Emerging,False,False,Standard,Card,Occasional,0.5878571428571429,High
3513,36,Female,Shirt,Clothing,46,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,31,Debit Card,Quarterly,Adult,90,Established,False,False,Standard,Card,Occasional,0.4342857142857143,Mid
3514,30,Female,Blouse,Clothing,74,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,29,Credit Card,Fortnightly,Young Adult,14,Established,False,False,Other,Card,Frequent,0.64,VIP
3515,25,Female,Sneakers,Footwear,50,Georgia,XL,Gray,Winter,4.7,No,Express,No,32,Cash,Monthly,Young Adult,30,Established,False,False,Express,Cash,Frequent,0.5914285714285714,High
3516,19,Female,Dress,Clothing,80,South Dakota,XL,Charcoal,Winter,4.0,No,Next Day Air,No,16,Debit Card,Bi-Weekly,Young Adult,14,Emerging,False,False,Express,Card,Frequent,0.5571428571428572,High
3517,34,Female,Boots,Footwear,56,South Carolina,S,White,Summer,4.0,No,Free Shipping,No,38,PayPal,Bi-Weekly,Adult,14,Established,False,False,Standard,Digital Wallet,Frequent,0.5942857142857143,VIP
3518,29,Female,Skirt,Clothing,69,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,34,Debit Card,Every 3 Months,Young Adult,90,Established,False,False,Express,Card,Occasional,0.5407142857142857,High
3519,50,Female,Shirt,Clothing,97,Colorado,M,Black,Spring,4.2,No,Standard,No,30,PayPal,Quarterly,Middle-aged,90,Established,False,False,Standard,Digital Wallet,Occasional,0.7621428571428571,VIP
3520,31,Female,Shorts,Clothing,66,Wisconsin,M,White,Winter,3.7,No,Next Day Air,No,14,Bank Transfer,Fortnightly,Young Adult,14,Emerging,False,False,Express,Other,Frequent,0.44285714285714284,Mid
3521,41,Female,Hat,Accessories,70,Georgia,S,Brown,Spring,3.1,No,Express,No,33,Bank Transfer,Monthly,Adult,30,Established,False,False,Express,Other,Frequent,0.5385714285714286,High
3522,52,Female,Shoes,Footwear,50,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,35,Venmo,Weekly,Middle-aged,7,Established,False,False,Other,Digital Wallet,Very Frequent,0.5128571428571429,High
3523,27,Female,Pants,Clothing,85,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,13,Cash,Quarterly,Young Adult,90,Emerging,False,False,Other,Cash,Occasional,0.4807142857142857,High
